"player","team","season","fitted","actual","residual"
"daequan cook","Miami Heat",2010,-0.262941813679806,1.56858065868551,1.83152247267506
"daequan cook","Oklahoma City Thunder",2011,-0.451330196887438,2.42228122443252,2.8736114209822
"daequan cook","Oklahoma City Thunder",2012,0.787412315406424,3.65466149958095,2.86724918476059
"daequan cook","Chicago Bulls",2013,0.535093813186711,3.96650608023365,3.43141226635679
"dahntay jones","Denver Nuggets",2009,4.01813390925678,1.0846389112352,-2.93349499844359
"dahntay jones","Indiana Pacers",2010,6.53779933220097,2.87893258061976,-3.65886675150042
"dahntay jones","Indiana Pacers",2011,5.69708381205643,2.79083048379746,-2.90625332770332
"dahntay jones","Indiana Pacers",2012,5.11314526010594,2.95298960810154,-2.16015565295446
"dahntay jones","Atlanta Hawks",2013,4.35726571335708,3.12593979220063,-1.23132592035568
"damian lillard","Portland Trailblazers",2013,6.02539198572167,3.30383810368504,-2.72155388172703
"damian lillard","Portland Trailblazers",2014,7.06055247156123,3.39734781526832,-3.66320465663087
"damian lillard","Portland Trailblazers",2015,9.58364506688525,3.53952603239429,-6.04411903390469
"damian lillard","Portland Trailblazers",2016,12.1495306638206,4.4322035397325,-7.71732712477878
"damian lillard","Portland Trailblazers",2017,15.5326028407277,24.9226670454557,9.39006420508932
"damien wilkins","Seattle SuperSonics",2008,6.56177308515044,3.38226363682105,-3.17950944875148
"damien wilkins","Oklahoma City Thunder",2009,5.15303381424634,3.62842392376761,-1.52460989039827
"damien wilkins","Minnesota Timberwolves",2010,5.94471415284678,3.80019100641808,-2.14452314587328
"damien wilkins","Detroit Pistons",2012,4.8319555610224,1.25374861051196,-3.57820694970915
"damien wilkins","Philadelphia 76ers",2013,5.77149537211235,1.31846319719547,-4.45303217514604
"damion james","New Jersey Nets",2011,1.91646764421409,1.29083724200987,-0.625630402542055
"damjan rudez","Indiana Pacers",2015,2.91199727252591,1.16539116040903,-1.74660611253943
"damon jones","Cleveland Cavaliers",2008,5.51114689658129,4.86629828645122,-0.64484861107983
"dan gadzuric","Milwaukee Bucks",2008,5.24712268547193,6.70753029987264,1.46040761448124
"dan gadzuric","Milwaukee Bucks",2009,5.18983058496612,7.315599053617,2.12576846920618
"dan gadzuric","New Jersey Nets",2011,4.84429884305948,8.0915385465885,3.24723970432982
"dangelo russell","Los Angeles Lakers",2016,4.14198202068923,5.33912516495688,1.19714314413829
"dangelo russell","Los Angeles Lakers",2017,5.78583678080513,5.46305808205858,-0.32277869835245
"daniel gibson","Cleveland Cavaliers",2009,0.0615039712548444,4.33069952191618,4.26919555097076
"daniel gibson","Cleveland Cavaliers",2010,0.389807082718179,4.70820634234555,4.31839925928921
"daniel gibson","Cleveland Cavaliers",2011,3.41734299747459,4.48244661193136,1.06510361504263
"daniel gibson","Cleveland Cavaliers",2012,3.11569921903075,4.81647260659417,1.7007733868731
"daniel gibson","Cleveland Cavaliers",2013,1.12091870226523,5.16570389525394,4.0447851933496
"danilo gallinari","New York Knicks",2009,0.356092218706593,3.36333829465313,3.00724607634029
"danilo gallinari","New York Knicks",2010,5.32938475371348,3.55725515953506,-1.77212959463154
"danilo gallinari","Denver Nuggets",2011,6.52068412069195,3.6889867134151,-2.83169740696747
"danilo gallinari","Denver Nuggets",2012,7.77912689521475,4.58280144520524,-3.19632545034723
"danilo gallinari","Denver Nuggets",2013,12.5750456066405,10.1743950684765,-2.40065053757776
"danilo gallinari","Denver Nuggets",2015,11.1859785262451,11.5001329432417,0.314154417357724
"danilo gallinari","Denver Nuggets",2016,17.010934087369,14.6474612216441,-2.36347286553825
"danilo gallinari","Denver Nuggets",2017,17.8305371066201,15.4176087861877,-2.41292832085432
"danny granger","Indiana Pacers",2008,8.64526325706268,1.76904051183799,-6.87622274463869
"danny granger","Indiana Pacers",2009,14.4701807299925,2.72694199990755,-11.7432387307755
"danny granger","Indiana Pacers",2010,13.1192075518431,11.4356959967378,-1.68351155474443
"danny granger","Indiana Pacers",2011,12.5142909664377,12.2497386585869,-0.264552307663763
"danny granger","Indiana Pacers",2012,12.0864774895473,13.1417924607206,1.05531497075083
"danny granger","Los Angeles Clippers",2014,10.3294945549629,15.2521073268202,4.92261277241301
"danny granger","Phoenix Suns",2015,8.5023699993898,2.22483766987177,-6.27753233046786
"danny green","San Antonio Spurs",2013,3.95020590357036,3.77268595610421,-0.177519948156668
"danny green","San Antonio Spurs",2014,4.53460190021829,3.99089616816751,-0.543705731689638
"danny green","San Antonio Spurs",2015,6.64096967580112,4.26427220058757,-2.37669747502645
"danny green","San Antonio Spurs",2016,5.46598006782592,10.4624723011743,4.99649223292587
"danny green","San Antonio Spurs",2017,6.98722344429885,10.2442583296928,3.25703488547429
"dante cunningham","Memphis Grizzlies",2012,1.65968468453669,2.18739970970485,0.527715025754399
"dante cunningham","Minnesota Timberwolves",2013,4.08457955477929,2.2528324709308,-1.83174708453894
"dante cunningham","Minnesota Timberwolves",2014,3.01999904609096,2.31233319511101,-0.707665850618494
"dante cunningham","New Orleans Hornets",2016,4.17858178597386,2.98180460583469,-1.19677718056157
"dante cunningham","New Orleans Pelicans",2017,7.77092158490602,3.05099623704076,-4.7199253477846
"dante exum","Utah Jazz",2015,-0.196904843310926,3.82989913170784,4.02680397488942
"dante exum","Utah Jazz",2017,-0.860302753972777,4.03656559816552,4.8968683516849
"dario saric","Philadelphia 76ers",2017,6.74562257268599,2.37490592005602,-4.37071665232086
"darius morris","Los Angeles Lakers",2013,-1.86233771022996,1.03715987529534,2.89949758583465
"darius songaila","Washington Wizards",2008,5.7334376676263,4.59754595046503,-1.13589171708053
"darius songaila","Washington Wizards",2009,6.00141185770478,4.95689526359865,-1.04451659355039
"darius songaila","New Orleans Hornets",2010,6.14006083607548,5.21201954395401,-0.928041293071373
"darko milicic","Memphis Grizzlies",2008,4.69877753780343,7.58093573770236,2.88215820020777
"darko milicic","Minnesota Timberwolves",2010,3.11196349082587,8.63679774185928,5.5248342516195
"darrell arthur","Memphis Grizzlies",2009,0.399670411981727,1.14372603914476,0.744055627556888
"darrell arthur","Memphis Grizzlies",2010,0.742395194657864,1.20970443891578,0.467309243804605
"darrell arthur","Memphis Grizzlies",2011,1.73645712867781,1.25440015921341,-0.482056969155134
"darrell arthur","Memphis Grizzlies",2013,1.03833553948826,3.24043218768621,2.2020966487838
"darrell arthur","Denver Nuggets",2014,0.86412481567408,3.42785682430088,2.56373200793632
"darrell arthur","Denver Nuggets",2015,4.1017195107949,3.66266444074264,-0.439055069691021
"darrell arthur","Denver Nuggets",2016,7.27337070602382,2.94413970555046,-4.32923100028656
"darrell arthur","Denver Nuggets",2017,8.75863052122336,8.26729574658287,-0.491334775062588
"darren collison","New Orleans Hornets",2010,3.90349627364599,1.45802964758972,-2.44546662574707
"darren collison","Indiana Pacers",2011,5.07828118397112,1.51937276866708,-3.55890841564204
"darren collison","Indiana Pacers",2012,4.59695444714493,1.59238324067093,-3.00457120588764
"darren collison","Dallas Mavericks",2013,5.28979893017895,2.5000447246213,-2.78975420624852
"darren collison","Los Angeles Clippers",2014,4.81153641257701,2.01533627096831,-2.79620014124749
"darren collison","Sacramento Kings",2015,9.16763924706683,5.0828683783751,-4.08477086850509
"darren collison","Sacramento Kings",2016,8.21802093763359,5.24542221678034,-2.9725987212756
"darren collison","Sacramento Kings",2017,10.4146484767805,5.35718776992454,-5.05746070677556
"david andersen","Houston Rockets",2010,5.4410638316542,2.64861797417018,-2.79244585740352
"david lee","New York Knicks",2008,6.0897166996188,1.15533460642584,-4.93438209260716
"david lee","New York Knicks",2009,9.60727758453672,2.09281990764064,-7.51445767758665
"david lee","New York Knicks",2010,13.6878539105138,8.06101122573533,-5.62684268441696
"david lee","Golden State Warriors",2011,11.3588466397705,12.056387690005,0.697541050421404
"david lee","Golden State Warriors",2012,13.3433575427609,12.6978553148366,-0.645502228346638
"david lee","Golden State Warriors",2013,14.9719197262073,13.736888521312,-1.23503120481497
"david lee","Golden State Warriors",2014,14.4705759274723,14.7204404044727,0.249864477555819
"david lee","Golden State Warriors",2015,9.19161116827869,15.9044110000548,6.71279983082621
"david lee","Dallas Mavericks",2016,10.5604593645422,17.9125644674611,7.35210510372007
"david west","New Orleans Hornets",2008,15.7533442114082,12.4210716317739,-3.33227257944748
"david west","New Orleans Hornets",2009,15.5902491833167,11.5436551445671,-4.04659403917192
"david west","New Orleans Hornets",2010,14.0531905149556,10.4505252676497,-3.60266524722501
"david west","New Orleans Hornets",2011,14.3487071701097,9.25160305378859,-5.09710411576572
"david west","Indiana Pacers",2012,11.6507720290733,10.9369985485242,-0.713773481499193
"david west","Indiana Pacers",2013,15.9622201505258,10.7791027317263,-5.18311741799861
"david west","Indiana Pacers",2014,13.5664041944423,12.7284396061156,-0.837964588555427
"david west","Indiana Pacers",2015,11.9866087898209,12.713358113553,0.72674932334372
"david west","San Antonio Spurs",2016,7.87957648734489,1.56852024617807,-6.3110562404764
"david west","Golden State Warriors",2017,7.02966284156481,1.58955956355928,-5.44010327853232
"deandre jordan","Los Angeles Clippers",2012,4.34455799238374,11.0238426917989,6.67928469907746
"deandre jordan","Los Angeles Clippers",2015,9.77147483569862,12.1201983801745,2.34872354483568
"deandre jordan","Los Angeles Clippers",2016,13.6247736678722,20.5995617137822,6.97478804609634
"deandre jordan","Los Angeles Clippers",2017,14.8015545099189,21.6826642422321,6.88110973189082
"deandre liggins","Cleveland Cavaliers",2017,2.51207252659084,1.04050522084357,-1.47156730616916
"dejuan blair","San Antonio Spurs",2011,1.90380849596732,1.02479295365043,-0.879015542769981
"dejuan blair","San Antonio Spurs",2012,1.29198565079671,1.07838805688449,-0.213597593602963
"dejuan blair","San Antonio Spurs",2013,0.445134956417026,1.13611742792395,0.690982471169007
"dejuan blair","Dallas Mavericks",2014,1.5623940450702,1.00544808347619,-0.556945961008065
"delon wright","Toronto Raptors",2017,2.67420032560371,1.61580637782579,-1.0583939471919
"delonte west","Cleveland Cavaliers",2008,4.55284307849612,2.20402294148929,-2.34882013642082
"delonte west","Cleveland Cavaliers",2009,5.75982049361532,4.50626842145332,-1.25355207285215
"delonte west","Cleveland Cavaliers",2010,6.84772644105401,4.89907957244064,-1.9486468682521
"delonte west","Boston Celtics",2011,6.04432123378033,1.1939273279583,-4.85039390563518
"delonte west","Dallas Mavericks",2012,8.68590407210979,1.25374861051196,-7.4321554620198
"demar derozan","Toronto Raptors",2010,1.10419282364436,2.62862666633035,1.52443384308033
"demar derozan","Toronto Raptors",2011,5.27214838084543,2.73934524303237,-2.53280313826658
"demar derozan","Toronto Raptors",2012,4.78817132068151,2.87096211898761,-1.91720920138475
"demar derozan","Toronto Raptors",2013,6.97445021400164,3.60480143105757,-3.3696487832823
"demar derozan","Toronto Raptors",2014,9.96474123198452,10.0766813548415,0.111940123442812
"demar derozan","Toronto Raptors",2015,10.8350897911789,10.5944650946275,-0.240624697241776
"demar derozan","Toronto Raptors",2016,13.6175533341814,10.5147846626802,-3.10276867114013
"demar derozan","Toronto Raptors",2017,17.8814894346904,27.188364049588,9.30687461508451
"demarcus cousins","Sacramento Kings",2011,3.58621225868267,3.76721927353691,0.181007015247636
"demarcus cousins","Sacramento Kings",2012,5.89393439273617,3.96763683744523,-1.92629755574439
"demarcus cousins","Sacramento Kings",2013,6.63486926270227,4.18315418812835,-2.45171507426449
"demarcus cousins","Sacramento Kings",2014,11.8687800668797,5.21545055032007,-6.65332951689754
"demarcus cousins","Sacramento Kings",2015,14.0302013513675,15.6225982285377,1.59239687775582
"demarcus cousins","Sacramento Kings",2016,17.0850384052138,16.5850587794601,-0.49997962644417
"demarcus cousins","Sacramento Kings",2017,18.3195267248306,17.3721108329098,-0.947415891559701
"demarre carroll","Memphis Grizzlies",2010,-0.796773269486011,1.16272025920006,1.95949352834804
"demarre carroll","Atlanta Hawks",2014,5.50531123540409,2.71279642270192,-2.79251481251561
"demarre carroll","Atlanta Hawks",2015,7.1179222794627,2.64861627365688,-4.46930600622785
"demarre carroll","Toronto Raptors",2016,7.12251623480048,14.2289623295971,7.10644609487748
"demarre carroll","Toronto Raptors",2017,7.84703491136606,14.5468468281638,6.69981191735326
"dennis schroder","Atlanta Hawks",2014,-1.45054447961527,1.71604822769651,3.166592707706
"dennis schroder","Atlanta Hawks",2015,1.35912839063891,1.79118502461848,0.432056633526237
"dennis schroder","Atlanta Hawks",2016,2.87690681909282,1.84495236558908,-1.03195445319484
"dennis schroder","Atlanta Hawks",2017,8.56899719001287,2.7747413715156,-5.79425581883505
"derek fisher","Los Angeles Lakers",2008,7.28474119303747,12.5072610396225,5.22251984635651
"derek fisher","Los Angeles Lakers",2009,6.57478671616509,5.50115885216379,-1.0736278643901
"derek fisher","Los Angeles Lakers",2010,4.64462680294612,5.81314066678742,1.1685138645313
"derek fisher","Los Angeles Lakers",2011,3.70126205376724,4.13042911602024,0.429167061725827
"derek fisher","Los Angeles Lakers",2012,3.51935917089611,3.71857950649824,0.199220335650498
"derek fisher","Oklahoma City Thunder",2014,1.92614724386114,1.48446169398634,-0.441685550259988
"deron williams","Utah Jazz",2008,10.5665971717177,4.67760063185517,-5.88899654020082
"deron williams","Utah Jazz",2009,12.2568642071298,5.93358388126445,-6.32328032527967
"deron williams","Utah Jazz",2010,11.7791154846926,14.1918708921199,2.41275540673724
"deron williams","New Jersey Nets",2011,12.8366333673817,16.6781726536671,3.84153928664685
"deron williams","New Jersey Nets",2012,13.4050369059663,17.8927163539139,4.48767944813425
"deron williams","Brooklyn Nets",2013,11.6408884940441,18.5161217009535,6.8752332064868
"deron williams","Brooklyn Nets",2014,8.95528559718726,19.58708503864,10.6317994415336
"deron williams","Brooklyn Nets",2015,10.4224244465787,20.9287989905541,10.5063745445313
"deron williams","Dallas Mavericks",2016,11.5835001848629,19.5223434731588,7.93884328734624
"deron williams","Brooklyn Nets",2017,11.1944754135286,14.8283457295279,3.63387031679991
"derrick favors","Utah Jazz",2013,3.90481821720242,5.12365245967693,1.21883424202145
"derrick favors","Utah Jazz",2014,6.12281323607602,6.37291332730879,0.250100091541886
"derrick favors","Utah Jazz",2015,8.75852963135081,13.7198322975426,4.96130266585384
"derrick favors","Utah Jazz",2016,10.8738872620554,12.5549667614092,1.68107949993963
"derrick favors","Utah Jazz",2017,7.26074791423442,11.3199054543106,4.0591575393855
"derrick rose","Chicago Bulls",2009,7.73826157460322,5.6448912579182,-2.09337031629068
"derrick rose","Chicago Bulls",2010,9.85318544135959,5.97030735422861,-3.88287808758446
"derrick rose","Chicago Bulls",2011,11.3716396569125,6.19135695840725,-5.18028269819653
"derrick rose","Chicago Bulls",2012,11.326371953106,7.64901742448023,-3.67735452896355
"derrick rose","Chicago Bulls",2015,13.1987042208252,19.9842081366287,6.78550391616449
"derrick rose","Chicago Bulls",2016,14.3964551519248,21.0223125545723,6.62585740283476
"derrick rose","New York Knicks",2017,18.2061826176484,21.8440901917139,3.63790757364319
"derrick williams","Minnesota Timberwolves",2012,3.22783862913725,5.03399419592634,1.806155567183
"derrick williams","Minnesota Timberwolves",2013,4.50682688304699,5.33332756601447,0.826500682514191
"derrick williams","Sacramento Kings",2014,1.74819002511754,5.61438742586155,3.86619740105341
"derrick williams","Sacramento Kings",2015,1.1894439263087,7.07696177682541,5.88751785017863
"derrick williams","New York Knicks",2016,3.91159766793095,4.60348781251671,0.691890145171246
"derrick williams","Miami Heat",2017,3.49902898426382,4.71030997999275,1.21128099503834
"deshawn stevenson","Washington Wizards",2008,6.36531481140526,1.20587029035117,-5.15944452069285
"deshawn stevenson","Washington Wizards",2009,5.11865421190311,4.23246521124716,-0.886189000469261
"deshawn stevenson","Dallas Mavericks",2010,3.64768238226239,4.47608146308928,0.828399080404214
"deshawn stevenson","Dallas Mavericks",2011,4.95048568652789,4.63477237240141,-0.31571331404616
"deshawn stevenson","New Jersey Nets",2012,4.20288342139881,2.73424963713106,-1.4686337837124
"deshawn stevenson","Atlanta Hawks",2013,5.07365576645049,2.41500407152962,-2.65865169587131
"desmond mason","Oklahoma City Thunder",2009,8.56167439170217,6.20343445031236,-2.35823994233946
"devean george","Dallas Mavericks",2008,5.08257929310955,2.7630889609975,-2.31949033155614
"devean george","Dallas Mavericks",2009,5.47317909786646,1.87273492839619,-3.60044417042011
"devean george","Golden State Warriors",2010,5.63718105537858,1.84251685159665,-3.79466420298052
"devin booker","Phoenix Suns",2016,2.97040648444194,2.22624670613308,-0.744159778438238
"devin booker","Phoenix Suns",2017,7.02696427599573,2.27791328219049,-4.74905099341135
"devin brown","Cleveland Cavaliers",2008,6.1764969211338,1.39955736696044,-4.7769395540932
"devin brown","New Orleans Hornets",2009,5.44302909568536,1.16858425440056,-4.27444484072949
"devin brown","Chicago Bulls",2010,6.86469021058418,1.26673033547269,-5.59795987606182
"devin harris","New Jersey Nets",2008,5.2285903184409,4.65936323306587,-0.569227084789117
"devin harris","New Jersey Nets",2009,10.624551239124,9.1295827759314,-1.49496846388293
"devin harris","New Jersey Nets",2010,8.94799675911498,9.67321347088239,0.725216712128492
"devin harris","Utah Jazz",2011,8.82899242606221,10.025779429994,1.1967870041184
"devin harris","Utah Jazz",2012,6.85840980617184,10.1921889473697,3.33377914077575
"devin harris","Atlanta Hawks",2013,6.44284749221195,9.16223732196736,2.71938982983634
"devin harris","Dallas Mavericks",2014,5.80112320440398,1.3495105344691,-4.45161266937912
"devin harris","Dallas Mavericks",2015,5.77501717955987,4.10948282776902,-1.66553435274088
"devin harris","Dallas Mavericks",2016,6.85527483575397,4.2409066499306,-2.6143681850222
"devin harris","Dallas Mavericks",2017,7.47098036940509,4.33126832409079,-3.13971204554345
"dion waiters","Cleveland Cavaliers",2013,3.38810443257019,4.01694042400513,0.628835990981658
"dion waiters","Cleveland Cavaliers",2014,3.77995038782252,4.13063322097665,0.35068283346361
"dion waiters","Oklahoma City Thunder",2015,2.11119818625616,4.87557283654758,2.76437464995358
"dion waiters","Oklahoma City Thunder",2016,2.76405035398346,5.37606815465233,2.61201780125495
"dion waiters","Miami Heat",2017,9.03891791006932,2.96878606394498,-6.07013184681469
"dirk nowitzki","Dallas Mavericks",2008,18.67424757544,19.0807417348877,0.406494159528159
"dirk nowitzki","Dallas Mavericks",2009,20.7767523043048,21.1594514081207,0.382699104371678
"dirk nowitzki","Dallas Mavericks",2010,19.8510075952885,22.7962103964923,2.94520280025344
"dirk nowitzki","Dallas Mavericks",2011,19.0201938319535,19.2886775329166,0.268483701763816
"dirk nowitzki","Dallas Mavericks",2012,17.7419015835295,20.8818724288157,3.13997084505747
"dirk nowitzki","Dallas Mavericks",2013,15.3142892386966,22.5360080537352,7.22171881464994
"dirk nowitzki","Dallas Mavericks",2014,16.0951846699625,24.1006438188369,8.00545914956472
"dirk nowitzki","Dallas Mavericks",2015,12.875685998216,8.44853711967353,-4.42714887906926
"dirk nowitzki","Dallas Mavericks",2016,13.5027052688423,8.71872761514344,-4.78397765365051
"dirk nowitzki","Dallas Mavericks",2017,12.976398108831,25.610645824232,12.6342477157735
"dj augustin","Charlotte Bobcats",2009,2.46074268278925,2.58549784214377,0.124755158901458
"dj augustin","Charlotte Bobcats",2010,-0.0772763676313372,2.74705443696673,2.82433080490719
"dj augustin","Charlotte Bobcats",2011,5.12675379777646,2.83593030441563,-2.29082349369855
"dj augustin","Charlotte Bobcats",2012,4.55694558040019,3.53972676923422,-1.01721881057983
"dj augustin","Indiana Pacers",2013,1.31946276193966,3.77268595610421,2.45322319347404
"dj augustin","Chicago Bulls",2014,5.29243861941512,2.14522893644542,-3.14720968260827
"dj augustin","Oklahoma City Thunder",2015,5.5705475587225,3.17833952838825,-2.39220803014703
"dj augustin","Denver Nuggets",2016,5.30044969755345,3.1387416903523,-2.16170800762366
"dj augustin","Orlando Magic",2017,6.27924674719838,7.42708728902729,1.14784054190965
"dj white","Charlotte Bobcats",2011,2.49642186411818,1.23765517631063,-1.25876668722153
"dj white","Charlotte Bobcats",2012,4.11395755089266,2.18867605743546,-1.92528149414777
"dominic mcguire","Golden State Warriors",2012,3.59164847931452,1.0016671994663,-2.58998127948711
"donald sloan","Indiana Pacers",2015,4.42702931108114,1.00452798075173,-3.42250133014251
"donald sloan","Brooklyn Nets",2016,5.79053605786408,1.06238140865308,-4.72815464963354
"donatas motiejunas","Houston Rockets",2013,-0.498890181491253,1.56676414026188,2.06565432206271
"donatas motiejunas","Houston Rockets",2014,0.460258900631156,1.50908379970107,1.04882489873177
"donatas motiejunas","Houston Rockets",2015,4.91636807113612,1.31011155360164,-3.60625651694848
"donatas motiejunas","Houston Rockets",2016,3.00652797428396,2.39402814319086,-0.612499831783732
"donte greene","Sacramento Kings",2009,-0.256969376361743,1.13670328316327,1.3936726599191
"donte greene","Sacramento Kings",2010,1.62925851623775,1.20224224566681,-0.427016271024218
"donte greene","Sacramento Kings",2011,0.247489005602788,1.24676444700974,0.9992754417159
"donte greene","Sacramento Kings",2012,0.928829792143664,2.20478516259758,1.27595537011601
"dorell wright","Miami Heat",2008,3.35036713629657,2.38011758199587,-0.970249553991409
"dorell wright","Miami Heat",2010,3.61286691570863,3.16682583868173,-0.446041076440827
"dorell wright","Golden State Warriors",2011,8.70055227176174,3.90716267731645,-4.7933895951353
"dorell wright","Golden State Warriors",2012,6.479624396981,4.18121454510081,-2.29840985151885
"dorell wright","Philadelphia 76ers",2013,6.43245259196774,4.42589958164682,-2.00655301013398
"dorell wright","Portland Trailblazers",2014,4.74660032032357,3.18210990152891,-1.56449041921677
"dorell wright","Portland Trailblazers",2015,4.80945611704766,3.33725650480766,-1.47219961215906
"doug mcdermott","Chicago Bulls",2016,2.60715510689933,2.49052875646075,-0.116626349852844
"doug mcdermott","Chicago Bulls",2017,4.57374578958333,2.54369032029604,-2.03005546997811
"draymond green","Golden State Warriors",2016,12.8706488096802,14.9203957365648,2.04974692619433
"draymond green","Golden State Warriors",2017,12.419660145841,15.7048936446564,3.28523349917675
"drew gooden","Chicago Bulls",2008,8.42539432429316,7.52660492071695,-0.898789403214579
"drew gooden","Sacramento Kings",2009,8.59650782359139,8.37016886465813,-0.22633895874654
"drew gooden","Los Angeles Clippers",2010,8.27923740723767,5.18207864511557,-3.09715876254463
"drew gooden","Milwaukee Bucks",2011,8.80250892383095,6.43007343466935,-2.37243548908081
"drew gooden","Milwaukee Bucks",2012,11.0828021196253,6.80959403628216,-4.2732080827878
"drew gooden","Washington Wizards",2015,6.09518773138006,8.61170035770287,2.51651262609403
"dwight howard","Orlando Magic",2008,13.0424052965362,7.06925056655479,-5.97315472967248
"dwight howard","Orlando Magic",2009,10.5630719891041,16.1031794655467,5.54010747610516
"dwight howard","Orlando Magic",2010,11.6056279128461,17.5068926643217,5.90126475206065
"dwight howard","Orlando Magic",2011,15.6542415546926,18.5837829653054,2.92954140992338
"dwight howard","Orlando Magic",2012,17.4293736524715,19.7869662230234,2.35759257091255
"dwight howard","Los Angeles Lakers",2013,13.6720755592937,21.0584431443989,7.38636758529322
"dwight howard","Houston Rockets",2014,16.0272448805091,21.7583956085417,5.73115072760962
"dwight howard","Houston Rockets",2015,15.3320620673371,22.7105824868476,7.37852041959083
"dwight howard","Houston Rockets",2016,16.113578756387,23.3934226521875,7.2798438963558
"dwight howard","Atlanta Hawks",2017,16.6680118769496,23.746472525332,7.07846064743206
"dwight powell","Dallas Mavericks",2017,3.9742582161947,8.57956635111773,4.60530813423283
"dwyane wade","Miami Heat",2008,13.7864844555856,15.209981259894,1.42349680466986
"dwyane wade","Miami Heat",2009,19.5984016701041,16.866998985739,-2.7314026841781
"dwyane wade","Miami Heat",2010,16.4027957848952,18.1717211104451,1.76892532512769
"dwyane wade","Miami Heat",2011,17.2805511003578,15.8519171479696,-1.42863395230759
"dwyane wade","Miami Heat",2012,16.3452797043986,17.1612444224894,0.815964718646152
"dwyane wade","Miami Heat",2013,15.5857044275437,18.5206543136521,2.9349498851581
"dwyane wade","Miami Heat",2014,14.6508084665963,19.8065127304164,5.15570426462124
"dwyane wade","Miami Heat",2015,15.4218568946034,15.8916976419413,0.469840747108746
"dwyane wade","Miami Heat",2016,15.1933819617644,20.9249446023487,5.73156264019549
"dwyane wade","Chicago Bulls",2017,15.0066093208819,23.7666793248873,8.76007000469562
"earl barron","Miami Heat",2008,4.26171371536219,1.13519031072406,-3.12652340427692
"earl boykins","Washington Wizards",2010,5.05943512206093,1.37173076455306,-3.68770435773643
"earl boykins","Milwaukee Bucks",2011,4.71844903529345,1.50948318176469,-3.20896585391737
"earl clark","Orlando Magic",2011,0.874362386369935,2.11964691576611,1.24528452905844
"earl clark","Los Angeles Lakers",2013,4.93720494620024,1.33660873873406,-3.60059620815614
"earl clark","New York Knicks",2014,3.18778723974497,4.62627653783219,1.43848929844845
"earl watson","Seattle SuperSonics",2008,8.48647886697754,6.7645272736421,-1.72195159375779
"earl watson","Oklahoma City Thunder",2009,6.91544242331206,7.25684784753522,0.341405424303717
"earl watson","Indiana Pacers",2010,7.47341315889988,10.8247865031303,3.35137334478632
"earl watson","Utah Jazz",2011,5.96736957686544,1.37225693054418,-4.59511264727093
"earl watson","Utah Jazz",2012,5.91793280540822,2.18739970970485,-3.73053309490231
"earl watson","Utah Jazz",2013,4.49746949767465,2.15582054634526,-2.34164895155816
"ed davis","Toronto Raptors",2012,2.12210291005274,2.25634654855474,0.13424363881109
"eddie house","Boston Celtics",2008,5.66799896455511,1.74944670870054,-3.91855225577422
"eddie house","Boston Celtics",2009,6.19505277419013,3.10171722515618,-3.0933355484787
"eddie house","New York Knicks",2010,5.94337474131067,3.2958020182935,-2.64757272396761
"eddie house","Miami Heat",2011,5.73977879000012,1.50948318176469,-4.2302956074345
"eduardo najera","Denver Nuggets",2008,6.15151675516349,5.7759499274896,-0.375566828623688
"eduardo najera","Dallas Mavericks",2010,5.3922782848866,3.5698763999685,-1.82240188514721
"ekpe udoh","Golden State Warriors",2012,2.86170010945059,3.60369727374454,0.741997164879996
"ekpe udoh","Milwaukee Bucks",2013,2.68402911272337,3.79950436370074,1.11547525028709
"elfrid payton","Orlando Magic",2015,2.00112908314149,2.54038321825016,0.539254135502915
"elfrid payton","Orlando Magic",2016,3.01057426812432,2.62160260944986,-0.388971659128016
"elfrid payton","Orlando Magic",2017,6.21492301967192,2.67743935704851,-3.5374836623141
"elton brand","Philadelphia 76ers",2010,9.62064247104783,17.1106145040375,7.48997203354544
"elton brand","Philadelphia 76ers",2011,12.6320215923902,17.8156559932566,5.18363439991622
"elton brand","Philadelphia 76ers",2012,11.0404027856163,18.658220943722,7.61781815890615
"elton brand","Dallas Mavericks",2013,8.63497943088612,19.5752321410517,10.9402527099363
"elton brand","Atlanta Hawks",2014,7.12537098493935,4.24281320203854,-2.88255778328967
"elton brand","Atlanta Hawks",2015,4.03534311290161,2.1188930189255,-1.91645009328567
"emeka okafor","New Orleans Hornets",2011,10.17126049218,12.8322385645007,2.6609780718981
"emmanuel mudiay","Denver Nuggets",2016,4.72326275397602,3.24571000715951,-1.47755274694561
"emmanuel mudiay","Denver Nuggets",2017,4.45055864336647,3.32098366531981,-1.12957497765244
"enes kanter","Utah Jazz",2012,1.55557108163599,4.52056773606442,2.96499665429891
"enes kanter","Utah Jazz",2013,2.22460286262184,4.78954339140434,2.56494052917636
"enes kanter","Utah Jazz",2014,4.04225397195848,5.04186221237846,0.999608239966751
"enes kanter","Oklahoma City Thunder",2015,6.7759572477601,6.47130799076084,-0.30464925669023
"enes kanter","Oklahoma City Thunder",2016,7.47122948092152,17.1663014281518,9.69507194689239
"enes kanter","Oklahoma City Thunder",2017,11.1916670529285,17.5646393751063,6.37297232276399
"eric bledsoe","Los Angeles Clippers",2011,1.4919012343703,1.65775330737569,0.165852072551858
"eric bledsoe","Los Angeles Clippers",2012,0.130714694855548,1.74593870029221,1.61522400574573
